463,0.51110953,0.48889047
464,0.5111078,0.48889223
465,0.5111111,0.48888892
466,0.51110953,0.48889044
467,0.51110834,0.48889166
468,0.5111105,0.48888955
469,0.51111186,0.48888817
470,0.51110893,0.48889107
471,0.5111064,0.48889363
472,0.511112,0.48888803
473,0.51110893,0.48889104
474,0.5111103,0.4888897
475,0.51110965,0.48889032
476,0.51110905,0.48889095
477,0.5111086,0.48889142
478,0.51111,0.48889002
479,0.5111091,0.48889086
480,0.51111096,0.48888904
481,0.5111096,0.4888904
482,0.51110816,0.48889184
483,0.51110923,0.48889077
484,0.5111082,0.48889178
485,0.5111101,0.48888984
486,0.511109,0.48889098
487,0.51111,0.48889002
488,0.51110953,0.48889047
489,0.5111101,0.48888984
490,0.5111094,0.48889053
491,0.51110995,0.48889005
492,0.5111107,0.4888893
493,0.5111111,0.48888892
494,0.5111102,0.48888978
495,0.5111097,0.48889023
496,0.5111084,0.4888916
497,0.5111127,0.48888734
498,0.51110995,0.48889008
499,0.5111089,0.48889115
500,0.5111073,0.48889267
501,0.5111092,0.4888908
502,0.51111007,0.48888993
503,0.51111,0.48889002
504,0.5111086,0.48889142
505,0.511116,0.48888397
506,0.5111111,0.48888892
507,0.5111119,0.4888881
508,0.5111099,0.4888901
509,0.5111082,0.48889178
510,0.51110935,0.48889068
511,0.51110864,0.48889136
512,0.51111096,0.48888904
513,0.51111007,0.48888996
514,0.51110834,0.48889163
515,0.51111037,0.4888896
516,0.51110953,0.4888904
517,0.5111101,0.4888899
518,0.5111082,0.48889175
519,0.5111096,0.48889038
520,0.51111317,0.48888683
521,0.51111007,0.48888993
522,0.51111,0.48889
523,0.5111109,0.48888904
524,0.51111007,0.48888993
525,0.51111084,0.48888916
526,0.5111075,0.48889247
527,0.5111132,0.4888868
528,0.5111095,0.48889047
529,0.5111127,0.48888737
530,0.5111097,0.48889023
531,0.51111263,0.48888743
532,0.5111108,0.48888925
533,0.511112,0.48888806
534,0.5111101,0.48888984
535,0.5111117,0.48888832
536,0.5111098,0.48889017
537,0.5111096,0.4888904
538,0.51111096,0.48888898
539,0.5111108,0.48888916
540,0.51110977,0.48889023
541,0.5111093,0.48889068
542,0.51111174,0.4888883
543,0.51110923,0.4888908
544,0.51110864,0.48889142
545,0.51110905,0.48889092
